index,datetime,service,instance,message,level,anomaly_type,st_time,ed_time,duration,data_type
84,2021-07-06,logservice,logservice2,"2021-07-06 10:38:46,195 | WARNING | 0.0.0.2 | 172.17.0.3 | logservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-06 10:28:45.367528 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-06 10:28:45.367528,2021-07-06 10:38:45.367528,600,train
85,2021-07-06,logservice,logservice2,"2021-07-06 11:51:32,048 | WARNING | 0.0.0.2 | 172.17.0.3 | logservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-06 11:41:31.292881 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-06 11:41:31.292881,2021-07-06 11:51:31.292881,600,train
86,2021-07-06,mobservice,mobservice1,"2021-07-06 12:32:36,116 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 1f55b12cd38d1665 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-06 12:32:36.116000,2021-07-06 12:32:47.116000,11,train
87,2021-07-06,mobservice,mobservice1,"2021-07-06 13:14:11,286 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 15c68bd93aba7319 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-06 13:14:11.286000,2021-07-06 13:14:22.286000,11,train
88,2021-07-06,dbservice,dbservice1,"2021-07-06 13:41:25,597 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-06 13:31:24.922854 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-06 13:31:24.922854,2021-07-06 13:41:24.922854,600,train
89,2021-07-06,dbservice,dbservice1,"2021-07-06 14:49:17,645 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-06 14:39:15.714773 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-06 14:39:15.714773,2021-07-06 14:49:15.714773,600,train
90,2021-07-06,mobservice,mobservice2,"2021-07-06 15:19:48,258 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-06 15:09:46.656972 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-06 15:09:46.656972,2021-07-06 15:19:46.656972,600,train
91,2021-07-06,dbservice,dbservice2,"2021-07-06 15:59:17,882 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-06 15:49:16.992915 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-06 15:49:16.992915,2021-07-06 15:59:16.992915,600,train
92,2021-07-06,webservice,webservice2,"2021-07-06 16:10:00,488 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | trigger the file moving program, start with 2021-07-06 16:00:00.387705, last for 600 seconds",WARNING,[file moving program],2021-07-06 16:00:00.387705,2021-07-06 16:10:00.387705,600,train
93,2021-07-06,mobservice,mobservice1,"2021-07-06 16:57:05,885 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 4ade1978b85c39fb | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-06 16:57:05.885000,2021-07-06 16:57:16.885000,11,train
94,2021-07-06,mobservice,mobservice2,"2021-07-06 17:53:29,789 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 7cce21e826fbb120 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-06 17:53:29.789000,2021-07-06 17:53:40.789000,11,train
95,2021-07-06,mobservice,mobservice1,"2021-07-06 17:55:37,863 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | c9c3866f871508e0 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-06 17:55:37.863000,2021-07-06 17:55:48.863000,11,train
96,2021-07-06,mobservice,mobservice1,"2021-07-06 18:11:48,996 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | bf0cb283314815bd | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-06 18:11:48.996000,2021-07-06 18:11:59.996000,11,train
97,2021-07-06,mobservice,mobservice2,"2021-07-06 18:31:39,450 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 72d6b031c23a425a | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-06 18:31:39.450000,2021-07-06 18:31:50.450000,11,train
98,2021-07-06,webservice,webservice1,"2021-07-06 21:45:30,645 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-06 21:35:28.898518 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-06 21:35:28.898518,2021-07-06 21:45:28.898518,600,train
99,2021-07-06,redisservice,redisservice1,"2021-07-06 22:14:59,977 | WARNING | 0.0.0.1 | 172.17.0.4 | redisservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-06 22:04:59.074552 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-06 22:04:59.074552,2021-07-06 22:14:59.074552,600,train
100,2021-07-06,webservice,webservice2,"2021-07-06 23:30:32,828 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-06 23:20:30.899657 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-06 23:20:30.899657,2021-07-06 23:30:30.899657,600,train
101,2021-07-07,logservice,logservice2,"2021-07-07 00:24:23,611 | WARNING | 0.0.0.2 | 172.17.0.3 | logservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 00:14:22.584907 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 00:14:22.584907,2021-07-07 00:24:22.584907,600,train
102,2021-07-07,redisservice,redisservice2,"2021-07-07 01:20:00,717 | WARNING | 0.0.0.2 | 172.17.0.4 | redisservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 01:09:58.216984 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 01:09:58.216984,2021-07-07 01:19:58.216984,600,train
103,2021-07-07,mobservice,mobservice1,"2021-07-07 03:13:11,141 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | cb529a3eeb9b23be | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-07 03:13:11.141000,2021-07-07 03:13:22.141000,11,train
104,2021-07-07,mobservice,mobservice2,"2021-07-07 03:47:26,304 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | [normal memory freed label] lasts ten minutes",WARNING,[normal memory freed label],2021-07-07 03:47:26.304000,2021-07-07 03:57:26.304000,600,train
105,2021-07-07,webservice,webservice1,"2021-07-07 04:10:01,084 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | trigger the file moving program, start with 2021-07-07 04:00:00.982057, last for 600 seconds",WARNING,[file moving program],2021-07-07 04:00:00.982057,2021-07-07 04:10:00.982057,600,train
106,2021-07-07,mobservice,mobservice2,"2021-07-07 04:20:56,778 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 8726c011a12b6f6b | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-07 04:20:56.778000,2021-07-07 04:21:07.778000,11,train
107,2021-07-07,mobservice,mobservice1,"2021-07-07 04:40:15,080 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 22da0005e87b349a | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-07 04:40:15.080000,2021-07-07 04:40:26.080000,11,train
108,2021-07-07,dbservice,dbservice2,"2021-07-07 05:06:28,838 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 04:56:27.935238 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 04:56:27.935238,2021-07-07 05:06:27.935238,600,train
109,2021-07-07,dbservice,dbservice1,"2021-07-07 06:04:56,166 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 05:54:54.866687 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 05:54:54.866687,2021-07-07 06:04:54.866687,600,train
110,2021-07-07,mobservice,mobservice2,"2021-07-07 06:08:52,145 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 794d96efa223a9d0 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-07 06:08:52.145000,2021-07-07 06:09:03.145000,11,train
111,2021-07-07,mobservice,mobservice2,"2021-07-07 06:25:53,840 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 2b2f671d75e70710 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-07 06:25:53.840000,2021-07-07 06:26:04.840000,11,train
112,2021-07-07,logservice,logservice1,"2021-07-07 07:16:14,122 | WARNING | 0.0.0.3 | 172.17.0.3 | logservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 07:06:12.947588 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 07:06:12.947588,2021-07-07 07:16:12.947588,600,train
113,2021-07-07,logservice,logservice2,"2021-07-07 07:48:24,615 | WARNING | 0.0.0.2 | 172.17.0.3 | logservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 07:38:22.112872 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 07:38:22.112872,2021-07-07 07:48:22.112872,600,train
114,2021-07-07,mobservice,mobservice1,"2021-07-07 08:24:36,232 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 84b13a0556210913 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-07 08:24:36.232000,2021-07-07 08:24:47.232000,11,train
115,2021-07-07,webservice,webservice2,"2021-07-07 09:21:39,331 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 09:11:36.827599 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 09:11:36.827599,2021-07-07 09:21:36.827599,600,train
116,2021-07-07,mobservice,mobservice2,"2021-07-07 09:24:37,600 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 1b3d5f1e1334250f | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-07 09:24:37.600000,2021-07-07 09:24:48.600000,11,train
117,2021-07-07,mobservice,mobservice1,"2021-07-07 10:34:21,440 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 5c5b89c9cb87c578 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-07 10:34:21.440000,2021-07-07 10:34:32.440000,11,train
118,2021-07-07,dbservice,dbservice2,"2021-07-07 11:21:32,069 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 11:11:31.280898 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 11:11:31.280898,2021-07-07 11:21:31.280898,600,train
119,2021-07-07,webservice,webservice1,"2021-07-07 12:55:59,703 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 12:45:58.042536 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 12:45:58.042536,2021-07-07 12:55:58.042536,600,train
120,2021-07-07,mobservice,mobservice1,"2021-07-07 14:22:22,435 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 14:12:19.950539 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 14:12:19.950539,2021-07-07 14:22:19.950539,600,train
121,2021-07-07,dbservice,dbservice2,"2021-07-07 14:53:00,227 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 14:42:59.368896 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 14:42:59.368896,2021-07-07 14:52:59.368896,600,train
122,2021-07-07,dbservice,dbservice1,"2021-07-07 15:21:22,230 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 15:11:21.078689 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 15:11:21.078689,2021-07-07 15:21:21.078689,600,train
123,2021-07-07,mobservice,mobservice2,"2021-07-07 15:23:23,626 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 88520dc1afb1d121 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-07 15:23:23.626000,2021-07-07 15:23:34.626000,11,train
124,2021-07-07,logservice,logservice1,"2021-07-07 16:01:14,429 | WARNING | 0.0.0.3 | 172.17.0.3 | logservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 15:51:13.019619 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 15:51:13.019619,2021-07-07 16:01:13.019619,600,train
125,2021-07-07,mobservice,mobservice1,"2021-07-07 16:06:27,795 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | ab51214f329af28f | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-07 16:06:27.795000,2021-07-07 16:06:38.795000,11,train
126,2021-07-07,mobservice,mobservice2,"2021-07-07 16:11:59,755 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | d714dd34fd8d928a | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-07 16:11:59.755000,2021-07-07 16:12:10.755000,11,train
127,2021-07-07,dbservice,dbservice1,"2021-07-07 16:27:10,443 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 16:17:09.350688 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 16:17:09.350688,2021-07-07 16:27:09.350688,600,train
128,2021-07-07,mobservice,mobservice2,"2021-07-07 16:53:31,489 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 16:43:30.406978 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 16:43:30.406978,2021-07-07 16:53:30.406978,600,train
129,2021-07-07,dbservice,dbservice1,"2021-07-07 17:43:40,403 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 17:33:39.542695 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 17:33:39.542695,2021-07-07 17:43:39.542695,600,train
130,2021-07-07,mobservice,mobservice2,"2021-07-07 17:59:58,186 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 17:49:57.495656 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 17:49:57.495656,2021-07-07 17:59:57.495656,600,train
131,2021-07-07,mobservice,mobservice1,"2021-07-07 20:18:40,233 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | d7ec181ce6691703 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-07 20:18:40.233000,2021-07-07 20:18:51.233000,11,train
132,2021-07-07,mobservice,mobservice2,"2021-07-07 20:49:38,167 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | d0b3adf72f21e8c | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-07 20:49:38.167000,2021-07-07 20:49:49.167000,11,train
133,2021-07-07,redisservice,redisservice2,"2021-07-07 21:16:30,051 | WARNING | 0.0.0.2 | 172.17.0.4 | redisservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 21:06:27.616883 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 21:06:27.616883,2021-07-07 21:16:27.616883,600,train
134,2021-07-07,mobservice,mobservice1,"2021-07-07 21:29:57,167 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 315c91830b00a331 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-07 21:29:57.167000,2021-07-07 21:30:08.167000,11,train
135,2021-07-07,mobservice,mobservice2,"2021-07-07 22:40:06,916 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 22:30:06.214758 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 22:30:06.214758,2021-07-07 22:40:06.214758,600,train
136,2021-07-07,redisservice,redisservice1,"2021-07-07 23:10:47,074 | WARNING | 0.0.0.1 | 172.17.0.4 | redisservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 23:00:46.201011 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 23:00:46.201011,2021-07-07 23:10:46.201011,600,train
137,2021-07-08,mobservice,mobservice1,"2021-07-08 00:11:39,158 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-08 00:01:36.434559 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-08 00:01:36.434559,2021-07-08 00:11:36.434559,600,train
138,2021-07-08,dbservice,dbservice2,"2021-07-08 00:41:32,944 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-08 00:31:32.056888 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-08 00:31:32.056888,2021-07-08 00:41:32.056888,600,train
139,2021-07-08,webservice,webservice1,"2021-07-08 01:10:00,303 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | trigger the file moving program, start with 2021-07-08 01:00:00.203685, last for 600 seconds",WARNING,[file moving program],2021-07-08 01:00:00.203685,2021-07-08 01:10:00.203685,600,train
140,2021-07-08,mobservice,mobservice2,"2021-07-08 02:17:50,504 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | ae20e104b1ea02cd | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-08 02:17:50.504000,2021-07-08 02:18:01.504000,11,train
